([-1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [3, 2, 11, 2, 2, 2, 50, 1, 0])
([1, 0, 0, 0, 0, 0, 0, -1, 0, 1], [3, 2, 3, 3, 35, 1, 0, 1, 0])
([-1, 0, 0, 0, 0, 1, 0, -1, 0, 1], [2, 2, 2, 10, 0, 3, 0, 2, 0])
([1, 0, 0, 0, -1, 1, 0, -1, 0, 1], [2, 2, 2, 0, 0, 2, 0, 13, 0])
([-1, 0, 0, 0, -1, 1, 0, -1, 1, 1], [9, 2, 2, 0, 0, 2, 0, 0, 0])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 7, 2, 2, 3, 2, 28, 1, 1])
([1, 0, 0, 0, 0, 0, 0, -1, 0, 0], [2, 2, 2, 6, 4, 2, 0, 2, 2])
([-1, 0, 0, 0, 0, 1, 0, -1, 0, 0], [1, 1, 1, 37, 0, 1, 0, 1, 1])
([1, 0, 0, -1, 0, 1, 0, -1, 0, 0], [4, 3, 0, 2, 0, 6, 0, 2, 2])
([-1, 0, 0, -1, 0, 1, 0, -1, 0, 1], [6, 3, 0, 1, 0, 1, 0, 1, 0])
([1, -1, 0, -1, 0, 1, 0, -1, 0, 1], [0, 4, 0, 7, 0, 5, 0, 3, 0])
([-1, -1, 0, -1, 1, 1, 0, -1, 0, 1], [0, 2, 0, 0, 0, 2, 0, 6, 0])
([1, -1, 0, -1, 1, 1, -1, -1, 0, 1], [0, 2, 0, 0, 0, 0, 0, 4, 0])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 32, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, -1, 0], [3, 3, 53, 4, 16, 4, 3, 0, 3])
([-1, 0, 0, 1, 0, 0, 0, 0, -1, 0], [4, 4, 0, 3, 25, 2, 6, 0, 4])
([1, 0, 0, 1, 0, -1, 0, 0, -1, 0], [2, 2, 0, 8, 0, 1, 1, 0, 1])
([-1, 0, 0, 1, 1, -1, 0, 0, -1, 0], [2, 4, 0, 0, 0, 2, 2, 0, 2])
([1, 0, 0, 1, 1, -1, -1, 0, -1, 0], [3, 2, 0, 0, 0, 0, 6, 0, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 3, 3, 2, 2, 51, 1, 1])
([1, 0, 0, 0, 0, 0, 0, -1, 0, 0], [12, 10, 10, 18, 15, 11, 0, 13, 10])
([-1, 0, 0, 0, 0, 1, 0, -1, 0, 0], [1, 1, 1, 37, 0, 1, 0, 1, 1])
([1, 0, 0, 0, -1, 1, 0, -1, 0, 0], [7, 6, 6, 0, 0, 6, 0, 6, 6])
([-1, 0, 1, 0, -1, 1, 0, -1, 0, 0], [9, 0, 1, 0, 0, 1, 0, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 2, 2, 2, 95, 1, 1, 1])
([1, 0, 0, 0, 0, 0, -1, 0, 0, 0], [5, 7, 13, 30, 11, 0, 12, 26, 20])
([-1, 0, 0, 1, 0, 0, -1, 0, 0, 0], [3, 5, 0, 4, 6, 0, 2, 2, 2])
([1, 0, 0, 1, 0, -1, -1, 0, 0, 0], [2, 2, 0, 8, 0, 0, 3, 1, 1])
([-1, 0, 0, 1, 0, -1, -1, 1, 0, 0], [1, 1, 0, 8, 0, 0, 0, 1, 1])
([1, 0, 0, 1, -1, -1, -1, 1, 0, 0], [2, 2, 0, 0, 0, 0, 0, 2, 2])
([-1, 0, 0, 1, -1, -1, -1, 1, 0, 1], [1, 1, 0, 0, 0, 0, 0, 1, 0])
([1, 0, 0, 1, -1, -1, -1, 1, -1, 1], [2, 2, 0, 0, 0, 0, 0, 0, 0])
([-1, 1, 0, 1, -1, -1, -1, 1, -1, 1], [0, 1, 0, 0, 0, 0, 0, 0, 0])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 110, 1, 1, 1, 1, 1, 1])
([1, 0, 0, -1, 0, 0, 0, 0, 0, 0], [4, 6, 0, 6, 11, 10, 15, 15, 9])
([-1, 0, 0, -1, 0, 0, 1, 0, 0, 0], [2, 2, 0, 3, 13, 0, 1, 1, 2])
([1, 0, 0, -1, 0, -1, 1, 0, 0, 0], [1, 1, 0, 1, 0, 0, 3, 1, 1])
([-1, 0, 0, -1, 0, -1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0, 1, 1])
([1, 0, 0, -1, -1, -1, 1, 1, 0, 0], [2, 2, 0, 0, 0, 0, 0, 1, 1])
([-1, 0, 1, -1, -1, -1, 1, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 1, 1])
([1, 0, 1, -1, -1, -1, 1, 1, 0, -1], [2, 0, 0, 0, 0, 0, 0, 2, 0])
([-1, 1, 1, -1, -1, -1, 1, 1, 0, -1], [0, 0, 0, 0, 0, 0, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 68, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 7, 0, 7, 7, 7, 11, 14, 7])
([1, 0, 0, 1, 0, 0, 0, 0, 0, -1], [1, 1, 0, 1, 40, 1, 1, 1, 0])
([-1, 0, 0, 1, 0, 1, 0, 0, 0, -1], [4, 4, 0, 3, 0, 3, 3, 3, 0])
([1, 0, 0, 1, -1, 1, 0, 0, 0, -1], [7, 1, 0, 0, 0, 1, 1, 1, 0])
([-1, 1, 0, 1, -1, 1, 0, 0, 0, -1], [0, 3, 0, 0, 0, 2, 2, 2, 0])
([1, 1, -1, 1, -1, 1, 0, 0, 0, -1], [0, 0, 0, 0, 0, 2, 2, 1, 0])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 31, 1, 1, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, -1, 0], [1, 1, 1, 1, 20, 1, 1, 0, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, -1, 0], [30, 3, 2, 11, 0, 3, 2, 0, 2])
([1, -1, 0, 0, 0, 1, 0, 0, -1, 0], [0, 2, 3, 2, 0, 21, 2, 0, 9])
([-1, -1, 1, 0, 0, 1, 0, 0, -1, 0], [0, 0, 2, 1, 0, 1, 1, 0, 2])
([1, -1, 1, 0, 0, 1, 0, 0, -1, -1], [0, 0, 2, 2, 0, 5, 2, 0, 0])
([-1, -1, 1, 0, 0, 1, 1, 0, -1, -1], [0, 0, 2, 1, 0, 0, 3, 0, 0])
([1, -1, 1, -1, 0, 1, 1, 0, -1, -1], [0, 0, 0, 1, 0, 0, 1, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 18, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 15, 0, 6, 10, 6, 12, 6, 8])
([1, 0, 0, 1, 0, -1, 0, 0, 0, 0], [10, 1, 0, 1, 0, 1, 2, 1, 1])
([-1, 0, 0, 1, 0, -1, 1, 0, 0, 0], [2, 2, 0, 4, 0, 0, 1, 1, 1])
([1, 0, -1, 1, 0, -1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 0, 3, 1, 1])
([-1, 1, -1, 1, 0, -1, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 1, 4])
([1, 1, -1, 1, 0, -1, 1, 0, 0, -1], [0, 0, 0, 1, 0, 0, 3, 1, 0])
([-1, 1, -1, 1, 0, -1, 1, 0, 1, -1], [0, 0, 0, 2, 0, 0, 4, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 7, 25, 1, 1, 1, 1, 1])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 29, 1, 1, 2, 1, 1, 1, 1])
([1, 1, -1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 4, 4, 9, 5, 2, 2, 3])
([-1, 1, -1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 5, 3, 0, 3, 5, 4, 3])
([1, 1, -1, 0, 0, 1, -1, 0, 0, 0], [0, 0, 7, 2, 0, 0, 1, 1, 1])
([-1, 1, -1, 1, 0, 1, -1, 0, 0, 0], [0, 0, 0, 3, 0, 0, 3, 2, 2])
([1, 1, -1, 1, -1, 1, -1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 2, 1])
([-1, 1, -1, 1, -1, 1, -1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 4, 0, 2])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [76, 2, 1, 1, 1, 1, 1, 1, 1])
([1, -1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 30, 3, 3, 3, 14, 6, 3])
([-1, -1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 2, 0, 21, 1, 1, 1, 1, 1])
([1, -1, 0, 1, -1, 0, 0, 0, 0, 0], [0, 3, 0, 0, 6, 3, 33, 4, 3])
([-1, -1, 0, 1, -1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 5, 1, 0, 1, 1])
([1, -1, 0, 1, -1, -1, 0, 1, 0, 0], [0, 2, 0, 0, 0, 2, 0, 1, 2])
([-1, -1, 0, 1, -1, -1, 1, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 5, 2, 5, 35, 3, 1, 1, 1])
([1, 0, 0, 0, 0, -1, 0, 0, 0, 0], [6, 6, 10, 4, 0, 4, 6, 6, 8])
([-1, 0, 0, 1, 0, -1, 0, 0, 0, 0], [1, 5, 0, 1, 0, 1, 1, 1, 1])
([1, 0, -1, 1, 0, -1, 0, 0, 0, 0], [2, 0, 0, 2, 0, 1, 2, 1, 1])
([-1, 0, -1, 1, 1, -1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 1, 1, 1, 1])
([1, 0, -1, 1, 1, -1, 0, 0, 0, -1], [1, 0, 0, 0, 0, 1, 3, 1, 0])
([-1, 0, -1, 1, 1, -1, 0, 1, 0, -1], [1, 0, 0, 0, 0, 1, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 53, 1, 1, 1, 1, 1, 1, 1])
([-1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 3, 3, 3, 3, 13, 2, 2])
([1, 0, 1, 0, 0, -1, 0, 0, 0, 0], [1, 0, 47, 1, 0, 1, 1, 1, 1])
([-1, 0, 1, 1, 0, -1, 0, 0, 0, 0], [15, 0, 0, 15, 0, 14, 14, 16, 14])
([1, 0, 1, 1, 0, -1, 0, -1, 0, 0], [16, 0, 0, 1, 0, 1, 0, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 18, 1, 1, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, -1], [3, 6, 4, 4, 29, 2, 2, 2, 0])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, -1], [8, 3, 4, 3, 0, 27, 2, 2, 0])
([1, 0, 0, 0, 0, 1, -1, 0, 0, -1], [2, 4, 19, 2, 0, 0, 2, 5, 0])
([-1, 0, 0, 0, 0, 1, -1, 0, 1, -1], [6, 7, 1, 1, 0, 0, 1, 0, 0])
([1, -1, 0, 0, 0, 1, -1, 0, 1, -1], [0, 5, 6, 4, 0, 0, 8, 0, 0])
([-1, -1, 1, 0, 0, 1, -1, 0, 1, -1], [0, 0, 1, 1, 0, 0, 6, 0, 0])
([1, -1, 1, 0, 0, 1, -1, -1, 1, -1], [0, 0, 3, 2, 0, 0, 0, 0, 0])
([-1, -1, 1, 0, 1, 1, -1, -1, 1, -1], [0, 0, 3, 0, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 2, 35, 1, 1, 1, 1, 16])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 2, 2, 0, 2, 2, 4, 2, 2])
([1, 0, 0, 0, 1, 0, 0, 0, 0, -1], [1, 1, 20, 0, 1, 1, 1, 1, 0])
([-1, 0, 0, 1, 1, 0, 0, 0, 0, -1], [3, 3, 0, 0, 2, 2, 2, 2, 0])
([1, 0, 0, 1, 1, 0, 0, 0, -1, -1], [3, 15, 0, 0, 1, 3, 1, 0, 0])
([-1, 0, 0, 1, 1, 0, 0, 1, -1, -1], [3, 3, 0, 0, 6, 2, 0, 0, 0])
([1, 0, 0, 1, 1, -1, 0, 1, -1, -1], [1, 6, 0, 0, 0, 1, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 29, 1, 1, 1, 1, 1, 32])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [4, 4, 4, 18, 45, 4, 17, 4, 0])
([1, 0, 0, 0, 0, -1, 0, 0, 0, 1], [1, 1, 1, 1, 0, 1, 10, 1, 0])
([-1, 0, 0, 0, 0, -1, 0, 1, 0, 1], [6, 3, 3, 3, 0, 3, 0, 3, 0])
([1, 0, 0, 0, 0, -1, -1, 1, 0, 1], [1, 1, 1, 1, 0, 0, 0, 3, 0])
([-1, 0, 0, 0, 1, -1, -1, 1, 0, 1], [1, 1, 1, 0, 0, 0, 0, 1, 0])
([1, 0, -1, 0, 1, -1, -1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 0, 3, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 3, 3, 7, 2, 10, 103, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 1, 1, 1, 1, 1, 0, 17, 1])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0], [3, 3, 3, 7, 45, 1, 0, 0, 1])
([-1, 0, 0, 0, 0, 1, 0, 1, -1, 0], [10, 7, 7, 7, 0, 10, 0, 0, 6])
([1, 0, 0, -1, 0, 1, 0, 1, -1, 0], [1, 1, 0, 1, 0, 9, 0, 0, 1])
([-1, 0, 1, -1, 0, 1, 0, 1, -1, 0], [1, 0, 0, 1, 0, 3, 0, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [33, 1, 1, 1, 1, 1, 1, 1, 1])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 18, 1, 5, 1, 1, 1, 1])
([1, 1, 0, -1, 0, 0, 0, 0, 0, 0], [0, 2, 0, 2, 29, 1, 1, 3, 1])
([-1, 1, 0, -1, 0, 1, 0, 0, 0, 0], [0, 8, 0, 8, 0, 5, 8, 5, 5])
([1, 1, 0, -1, 0, 1, 0, 0, 0, -1], [0, 3, 0, 2, 0, 6, 1, 1, 0])
([-1, 1, 0, -1, 0, 1, 1, 0, 0, -1], [0, 3, 0, 3, 0, 0, 2, 2, 0])
([1, 1, 0, -1, -1, 1, 1, 0, 0, -1], [0, 3, 0, 0, 0, 0, 2, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 35, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 5, 0, 4, 7, 4, 7, 4, 5])
([1, 0, -1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 3, 1, 1, 1, 1, 1])
([-1, 0, -1, 1, 0, 0, 0, 0, 0, 1], [3, 0, 0, 2, 2, 2, 4, 1, 0])
([1, 0, -1, 1, 0, 0, -1, 0, 0, 1], [1, 0, 0, 1, 1, 0, 8, 1, 0])
([-1, 0, -1, 1, 0, 0, -1, 1, 0, 1], [3, 0, 0, 3, 2, 0, 0, 2, 0])
([1, -1, -1, 1, 0, 0, -1, 1, 0, 1], [0, 0, 0, 1, 6, 0, 0, 1, 0])
([-1, -1, -1, 1, 1, 0, -1, 1, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1, 0])
([1, -1, -1, 1, 1, 0, -1, 1, -1, 1], [0, 0, 0, 0, 3, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 55, 1, 2, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 5, 0, 14, 10, 5, 6, 4, 4])
([1, 0, -1, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 2, 2, 9, 15, 1, 1])
([-1, 0, -1, 1, 0, 0, 1, 0, 0, 0], [2, 0, 0, 2, 3, 0, 3, 1, 1])
([1, -1, -1, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 2, 2, 0, 1, 1, 1])
([-1, -1, -1, 1, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0, 1, 1, 1])
([1, -1, -1, 1, 1, -1, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 3])
([-1, -1, -1, 1, 1, -1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1])
([1, -1, -1, 1, 1, -1, 1, 1, 0, -1], [0, 0, 0, 0, 0, 0, 0, 3, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 2, 3, 3, 20, 51, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [4, 8, 6, 4, 13, 4, 0, 9, 7])
([1, 0, 0, 0, 0, -1, 0, 1, 0, 0], [1, 1, 1, 1, 0, 1, 0, 15, 1])
([-1, 0, 0, 0, 0, -1, 0, 1, 1, 0], [4, 4, 4, 4, 0, 8, 0, 0, 10])
([1, -1, 0, 0, 0, -1, 0, 1, 1, 0], [0, 1, 1, 1, 0, 3, 0, 0, 1])
([-1, -1, 0, 0, 1, -1, 0, 1, 1, 0], [0, 3, 2, 0, 0, 2, 0, 0, 2])
([1, -1, 0, -1, 1, -1, 0, 1, 1, 0], [0, 4, 0, 0, 0, 1, 0, 0, 1])
([-1, -1, 1, -1, 1, -1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 2, 0, 0, 2])
([1, -1, 1, -1, 1, -1, -1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 3])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 30, 1, 1])
([1, -1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 7, 3, 3, 3, 27, 43, 27, 5])
([-1, -1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 40, 1, 1, 1])
([1, -1, 1, 0, 0, 0, -1, 0, 0, 0], [0, 0, 6, 5, 5, 0, 16, 6, 8])
([-1, -1, 1, 0, 0, 0, -1, 1, 0, 0], [0, 0, 1, 1, 1, 0, 0, 11, 1])
([1, -1, 1, 0, 0, 0, -1, 1, -1, 0], [0, 0, 6, 2, 2, 0, 0, 0, 2])
([-1, -1, 1, 1, 0, 0, -1, 1, -1, 0], [0, 0, 0, 1, 5, 0, 0, 0, 1])
([1, -1, 1, 1, 0, -1, -1, 1, -1, 0], [0, 0, 0, 3, 0, 0, 0, 0, 2])
([-1, -1, 1, 1, 0, -1, -1, 1, -1, 1], [0, 0, 0, 1, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 91, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [15, 7, 11, 7, 0, 15, 23, 9, 9])
