([-1, -1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, -1, -1, 0, 0], [0, 21, 4, 0, 53, 2, 10, 0, 2, 0, 0, 6, 0, 0, 2, 8])
([1, -1, 0, 0, 1, -1, 0, 0, 1, 0, 1, 1, 0, -1, -1, 0, 0], [0, 6, 3, 0, 0, 3, 4, 0, 15, 0, 0, 2, 0, 0, 2, 2])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 10, 35, 10, 13, 199, 13, 125, 29, 4, 155, 11, 10, 177, 73, 4])
([-1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 2, 471, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1])
([1, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 9, 15, 0, 13, 0, 5, 3, 3, 9, 120, 5, 5, 7, 13, 5])
([-1, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 2, 2, 0, 3, 0, 3, 2, 3, 2, 0, 146, 1, 1, 1, 1])
([1, 0, 0, 0, -1, -1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [31, 51, 30, 0, 0, 0, 39, 33, 24, 10, 0, 36, 8, 22, 16, 43])
([-1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 2, 4, 0, 0, 0, 4, 0, 2, 24, 0, 2, 2, 2, 2, 2])
([1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, -1], [9, 9, 5, 0, 0, 0, 2, 0, 10, 47, 0, 1, 1, 1, 1, 0])
([-1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, -1], [2, 4, 2, 0, 0, 0, 2, 0, 2, 0, 0, 2, 14, 2, 2, 0])
([1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 1, 1, 0, -1, 0, 0, -1], [4, 3, 3, 0, 0, 0, 2, 0, 2, 0, 0, 2, 0, 2, 2, 0])
([-1, 1, 0, 0, -1, -1, 1, 0, 1, 0, 1, 1, 0, -1, 0, 0, -1], [0, 7, 3, 0, 0, 0, 7, 0, 9, 0, 0, 2, 0, 1, 1, 0])
([1, 1, 0, 0, -1, -1, 1, 0, 1, 0, 1, 1, 0, -1, -1, 0, -1], [0, 3, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 20, 2, 72, 3, 108, 3, 2, 3, 3, 3, 2, 12, 2, 7])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [16, 8, 12, 14, 28, 20, 0, 48, 22, 220, 62, 20, 192, 8, 22, 8])
([1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0], [7, 12, 7, 102, 14, 44, 0, 9, 56, 10, 38, 5, 0, 7, 14, 10])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, -1, 0, 0, 0], [3, 3, 138, 2, 3, 2, 0, 241, 2, 3, 0, 2, 0, 3, 2, 6])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 1, 0, -1, 0, 0, 0], [8, 6, 17, 65, 17, 10, 0, 0, 159, 8, 0, 99, 0, 8, 6, 8])
([-1, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 1, 0, -1, 0, 0, 0], [2, 3, 2, 80, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 5])
([1, 0, 0, 0, -1, 0, 1, 1, -1, 0, 0, 1, 0, -1, 0, 0, 0], [14, 10, 5, 0, 26, 0, 0, 0, 20, 14, 0, 24, 0, 10, 14, 5])
([-1, 0, 0, 0, -1, 0, 1, 1, -1, 1, 0, 1, 0, -1, 0, 0, 0], [12, 6, 8, 0, 16, 0, 0, 0, 0, 36, 0, 2, 0, 2, 12, 2])
([1, 0, 0, 0, -1, 0, 1, 1, -1, 1, -1, 1, 0, -1, 0, 0, 0], [3, 5, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2])
