([-1, 0, 0, 0, -1, -1, 1, 0, 1, 0, 0, 1, 0, 1, -1, 0, 0], [31, 11, 8, 0, 0, 0, 10, 0, 8, 10, 0, 10, 0, 0, 10, 8])
([1, 0, 0, 0, -1, -1, 1, -1, 1, 0, 0, 1, 0, 1, -1, 0, 0], [18, 1, 3, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 3, 4, 33, 6, 6, 16, 3, 4, 6, 43, 4, 303, 2, 77, 2])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [22, 4, 4, 3, 3, 3, 3, 4, 3, 3, 30, 4, 245, 2, 0, 2])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0], [30, 11, 17, 100, 66, 19, 18, 16, 124, 40, 26, 20, 0, 11, 0, 16])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0], [3, 2, 45, 3, 3, 2, 2, 3, 2, 0, 5, 2, 0, 3, 0, 2])
([1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0], [4, 4, 0, 39, 19, 7, 19, 21, 25, 0, 7, 5, 0, 7, 0, 29])
([-1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0], [16, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 2])
([1, -1, 0, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0], [0, 7, 0, 0, 2, 4, 2, 5, 2, 0, 3, 3, 0, 3, 0, 2])
([-1, -1, 1, -1, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 1, 0], [0, 0, 0, 0, 3, 3, 3, 10, 13, 0, 1, 1, 0, 1, 0, 1])
([1, -1, 1, -1, 1, 0, 0, -1, 0, 0, 1, 0, 0, -1, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0, 1, 7, 0, 1, 1, 0, 1, 0, 1])
([-1, -1, 1, -1, 1, 0, 0, -1, 0, 1, 1, 0, 0, -1, 0, 1, 0], [0, 0, 0, 0, 2, 3, 0, 2, 0, 0, 1, 1, 0, 1, 0, 1])
([1, -1, 1, -1, 1, 0, 0, -1, -1, 1, 1, 0, 0, -1, 0, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 13])
([-1, -1, 1, -1, 1, 0, 0, -1, -1, 1, 1, 0, 0, -1, 0, 1, 1], [0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 6, 2, 0, 1, 0, 0])
([1, -1, 1, -1, 1, 0, 0, -1, -1, 1, 1, -1, 0, -1, 0, 1, 1], [0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0])
([-1, -1, 1, -1, 1, 0, 1, -1, -1, 1, 1, -1, 0, -1, 0, 1, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 34, 261, 1, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 20, 0, 2, 3, 2, 2, 7, 12, 2, 26, 119, 2, 5, 3])
([1, 0, 0, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 4, 0, 0, 4, 141, 5, 3, 2, 3, 2, 2, 3, 3, 2, 2])
([-1, 0, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 5, 0, 0, 3, 0, 3, 3, 3, 3, 3, 3, 3, 13, 3, 3])
([1, 0, 0, -1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0], [3, 3, 0, 0, 2, 0, 2, 3, 2, 24, 1, 1, 1, 0, 1, 1])
([-1, 0, 0, -1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0], [2, 4, 0, 0, 2, 0, 4, 2, 2, 0, 4, 2, 4, 0, 3, 3])
([1, 0, 0, -1, 1, 0, 1, 0, 0, 0, 1, 0, -1, 0, -1, 0, 0], [2, 3, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1])
([-1, 0, 0, -1, 1, 0, 1, 0, 0, 1, 1, 0, -1, 0, -1, 0, 0], [2, 2, 0, 0, 2, 0, 2, 5, 0, 0, 2, 0, 2, 0, 9, 4])
([1, 0, 0, -1, 1, 0, 1, 0, -1, 1, 1, 0, -1, 0, -1, 0, 0], [3, 3, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1])
([-1, 0, 0, -1, 1, 0, 1, 0, -1, 1, 1, 1, -1, 0, -1, 0, 0], [1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 13, 1])
([1, 0, 0, -1, 1, 0, 1, 0, -1, 1, 1, 1, -1, 0, -1, -1, 0], [8, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1])
([-1, 0, 0, -1, 1, 0, 1, 0, -1, 1, 1, 1, -1, 1, -1, -1, 0], [11, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1])
([1, -1, 0, -1, 1, 0, 1, 0, -1, 1, 1, 1, -1, 1, -1, -1, 0], [0, 3, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [22, 2, 2, 2, 2, 3, 474, 1, 1, 1, 1, 1, 1, 1, 1, 1])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 2, 11, 2, 2, 2, 2, 2, 29, 2, 2, 341, 5, 19, 2])
([1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0], [0, 13, 7, 15, 9, 46, 48, 72, 20, 0, 7, 9, 31, 34, 7, 22])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0], [0, 2, 12, 2, 16, 2, 8, 72, 2, 0, 12, 2, 0, 2, 2, 2])
([1, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0], [0, 2, 0, 5, 2, 2, 3, 2, 2, 0, 6, 2, 0, 87, 22, 1])
([-1, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 1, 0, 0], [0, 2, 0, 2, 2, 3, 7, 1, 1, 0, 1, 2, 0, 0, 1, 1])
([1, 1, 0, -1, 0, 0, 0, -1, 0, 0, -1, 0, 0, 1, 1, 0, 0], [0, 10, 0, 1, 3, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1])
([-1, 1, 0, -1, 0, 0, 0, -1, 0, 1, -1, 0, 0, 1, 1, 0, 0], [0, 2, 0, 3, 2, 2, 0, 3, 0, 0, 3, 1, 0, 0, 2, 1])
([1, 1, 0, -1, 0, -1, 0, -1, 0, 1, -1, 0, 0, 1, 1, 0, 0], [0, 3, 0, 2, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2, 1])
([-1, 1, 1, -1, 0, -1, 0, -1, 0, 1, -1, 0, 0, 1, 1, 0, 0], [0, 0, 0, 2, 0, 2, 0, 3, 0, 0, 2, 1, 0, 0, 1, 1])
([1, 1, 1, -1, -1, -1, 0, -1, 0, 1, -1, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 1, 0, 0, 1, 1])
([-1, 1, 1, -1, -1, -1, 0, -1, 1, 1, -1, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1])
([1, 1, 1, -1, -1, -1, 0, -1, 1, 1, -1, -1, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1])
([-1, 1, 1, -1, -1, -1, 0, -1, 1, 1, -1, -1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1])
([1, 1, 1, -1, -1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 3, 3, 7, 8, 3, 16, 3, 2, 45, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [25, 59, 8, 27, 6, 8, 0, 33, 21, 47, 33, 21, 93, 99, 8, 27])
([1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0], [46, 12, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, -1, 0, 0], [15, 7, 7, 3, 3, 22, 0, 7, 5, 73, 0, 3, 3, 0, 7, 15])
([1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0], [3, 3, 2, 2, 3, 5, 0, 2, 2, 0, 0, 2, 33, 0, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0], [3, 11, 14, 33, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 3, 1])
([1, 0, 0, 0, -1, 1, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0], [2, 2, 3, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 3, 1])
([-1, 0, 0, 1, -1, 1, 0, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0], [1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 3, 0, 1, 1])
([1, 0, 0, 1, -1, 1, -1, 1, 0, 0, -1, 1, 0, 0, -1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1])
([-1, 0, 0, 1, -1, 1, -1, 1, 0, 0, -1, 1, 1, 0, -1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 1, 1])
([1, 0, 0, 1, -1, 1, -1, 1, -1, 0, -1, 1, 1, 0, -1, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1])
([-1, 0, 0, 1, -1, 1, -1, 1, -1, 0, -1, 1, 1, 0, -1, 1, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1])
([1, 0, 0, 1, -1, 1, -1, 1, -1, 0, -1, 1, 1, 0, -1, 1, -1], [1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0])
([-1, 1, 0, 1, -1, 1, -1, 1, -1, 0, -1, 1, 1, 0, -1, 1, -1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0])
([1, 1, 0, 1, -1, 1, -1, 1, -1, 0, -1, 1, 1, -1, -1, 1, -1], [0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0])
([-1, 1, 0, 1, -1, 1, -1, 1, -1, 1, -1, 1, 1, -1, -1, 1, -1], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 26, 351, 4, 2, 3, 14, 3, 14, 3, 3, 3, 72, 12, 2])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [35, 19, 17, 0, 15, 41, 33, 17, 27, 196, 17, 10, 21, 49, 12, 6])
([1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0], [44, 2, 78, 0, 2, 3, 3, 2, 5, 6, 99, 1, 1, 0, 1, 1])
([-1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0], [5, 5, 0, 0, 228, 24, 14, 8, 14, 5, 16, 7, 100, 0, 82, 5])
([1, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0], [4, 4, 0, 0, 0, 85, 3, 4, 4, 290, 8, 2, 2, 0, 40, 2])
([-1, 0, 0, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0], [44, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 1])
([1, -1, 0, 1, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0], [0, 2, 0, 0, 0, 2, 2, 2, 236, 1, 1, 1, 1, 0, 0, 2])
([-1, -1, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0], [0, 1, 0, 0, 0, 8, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1])
([1, -1, 0, 1, 1, -1, -1, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0], [0, 3, 0, 0, 0, 0, 12, 2, 0, 24, 1, 2, 1, 0, 0, 1])
([-1, -1, 0, 1, 1, -1, -1, 0, 0, 1, 1, 0, 0, 0, -1, 1, 0], [0, 2, 0, 0, 0, 0, 3, 1, 0, 0, 1, 1, 1, 0, 0, 1])
([1, -1, 0, 1, 1, -1, -1, -1, 0, 1, 1, 0, 0, 0, -1, 1, 0], [0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 1])
([-1, -1, 1, 1, 1, -1, -1, -1, 0, 1, 1, 0, 0, 0, -1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 1, 1, 0, 0, 3])
([1, -1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 0, 0, 0, -1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 1, 0, 0, 1])
([-1, -1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 0, 0, 1, -1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 3, 67, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 3, 5, 0, 3, 3, 11, 3, 53, 3, 17, 3, 86, 9, 11, 5])
([1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0], [3, 2, 3, 0, 2, 3, 2, 5, 2, 487, 1, 1, 0, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0], [4, 2, 2, 0, 4, 7, 2, 2, 56, 0, 4, 2, 0, 4, 5, 5])
([1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0], [10, 8, 3, 0, 14, 6, 3, 5, 0, 0, 3, 3, 0, 8, 3, 3])
([-1, 0, 0, 0, 1, 1, 0, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0], [2, 5, 2, 0, 0, 82, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1])
([1, 0, 0, 0, 1, 1, -1, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0], [3, 3, 48, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 2, 4])
([-1, 0, 1, 0, 1, 1, -1, 0, 0, -1, 1, 0, 0, -1, 0, 0, 0], [2, 0, 498, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 3])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [20, 12, 3, 3, 16, 10, 346, 27, 2, 2, 2, 2, 10, 57, 2, 2])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 59, 4, 6, 18, 72, 0, 59, 4, 4, 43, 4, 115, 35, 12, 19])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 3, 5, 5, 5, 3, 0, 0, 10, 3, 12, 210, 4, 3, 14, 6])
([-1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0], [4, 6, 7, 33, 15, 9, 0, 0, 4, 4, 4, 0, 157, 13, 63, 5])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, -1, 0, 0, 0], [5, 5, 11, 3, 3, 25, 0, 0, 3, 21, 38, 0, 0, 23, 31, 3])
([-1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, 0, 1, -1, 0, 0, 0], [2, 7, 7, 2, 7, 2, 0, 0, 5, 0, 41, 0, 0, 1, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, -1, 1, -1, 0, 0, 0], [8, 8, 10, 38, 25, 8, 0, 0, 12, 0, 0, 0, 0, 8, 13, 8])
([-1, 0, 0, 0, 1, 0, 0, 1, -1, 0, 1, -1, 1, -1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 59, 1, 1])
([1, 0, 0, 0, 1, 0, 0, 1, -1, 0, 1, -1, 1, -1, -1, 0, 0], [16, 6, 4, 0, 12, 10, 0, 0, 51, 0, 0, 0, 0, 0, 2, 6])
([-1, 1, 0, 0, 1, 0, 0, 1, -1, 0, 1, -1, 1, -1, -1, 0, 0], [0, 2, 3, 0, 2, 2, 0, 0, 13, 0, 0, 0, 0, 0, 2, 2])
([1, 1, 0, 0, 1, 0, -1, 1, -1, 0, 1, -1, 1, -1, -1, 0, 0], [0, 2, 3, 0, 3, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 1])
([-1, 1, 0, 0, 1, 1, -1, 1, -1, 0, 1, -1, 1, -1, -1, 0, 0], [0, 2, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7, 1])
([1, 1, -1, 0, 1, 1, -1, 1, -1, 0, 1, -1, 1, -1, -1, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 2])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 2, 2, 2, 14, 2, 2, 8, 187, 1, 1, 1, 2, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [19, 15, 13, 295, 17, 9, 25, 23, 13, 33, 0, 5, 35, 3, 3, 7])
([1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [16, 9, 3, 0, 18, 7, 22, 12, 5, 86, 0, 7, 114, 12, 7, 5])
([-1, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 2, 2, 0, 2, 2, 0, 2, 6, 141, 0, 2, 4, 8, 2, 23])
([1, 0, 0, 0, -1, 0, 0, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0], [6, 10, 6, 0, 8, 37, 0, 41, 43, 0, 0, 4, 15, 27, 6, 8])
([-1, 0, 0, 0, -1, 0, 1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0], [45, 2, 2, 0, 17, 0, 0, 92, 2, 0, 0, 11, 11, 2, 2, 2])
([1, -1, 0, 0, -1, 0, 1, 1, 0, 0, -1, 1, 0, 0, 0, 0, 0], [0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 2, 30, 2, 2, 2])
([-1, -1, 0, 0, -1, 0, 1, 1, 0, 0, -1, 1, 0, 1, 0, 0, 0], [0, 3, 3, 0, 6, 0, 0, 3, 2, 0, 0, 2, 0, 2, 4, 2])
([1, -1, 0, -1, -1, 0, 1, 1, 0, 0, -1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 36, 1])
([-1, -1, 0, -1, -1, 0, 1, 1, 0, 0, -1, 1, 0, 1, 0, 1, 0], [0, 5, 0, 0, 6, 0, 0, 4, 4, 0, 0, 8, 0, 4, 0, 8])
([1, -1, 0, -1, -1, 0, 1, 1, 0, 0, -1, 1, 0, 1, 0, 1, -1], [0, 4, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0])
([-1, -1, 1, -1, -1, 0, 1, 1, 0, 0, -1, 1, 0, 1, 0, 1, -1], [0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 0])
([1, -1, 1, -1, -1, 0, 1, 1, 0, 0, -1, 1, 0, 1, -1, 1, -1], [0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0])
([-1, -1, 1, -1, -1, 0, 1, 1, 0, 1, -1, 1, 0, 1, -1, 1, -1], [0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0])
