([-1, -1, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1], [0, 4, 0, 0, 8, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 0])
([1, -1, 0, -1, -1, -1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1], [0, 2, 0, 0, 0, 10, 1, 0, 1, 1, 1, 2, 0, 0, 1, 0])
([-1, -1, 0, -1, -1, -1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1], [0, 7, 0, 0, 0, 7, 12, 0, 5, 7, 9, 0, 0, 0, 5, 0])
([1, -1, 0, -1, -1, -1, 0, 0, 1, 0, 0, 0, 1, 1, 1, -1, 1], [0, 2, 0, 0, 0, 2, 8, 0, 1, 1, 3, 0, 0, 0, 0, 0])
([-1, -1, 0, -1, -1, -1, 0, 0, 1, 0, 1, 0, 1, 1, 1, -1, 1], [0, 5, 0, 0, 0, 2, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0])
([1, -1, 0, -1, -1, -1, 0, 0, 1, -1, 1, 0, 1, 1, 1, -1, 1], [0, 6, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0])
([-1, -1, 1, -1, -1, -1, 0, 0, 1, -1, 1, 0, 1, 1, 1, -1, 1], [0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0])
([1, -1, 1, -1, -1, -1, 0, 0, 1, -1, 1, -1, 1, 1, 1, -1, 1], [0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [14, 66, 28, 12, 9, 86, 104, 346, 64, 590, 48, 38, 430, 206, 14, 36])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 7, 5, 2, 3, 3, 0, 154, 1, 1, 3, 1, 1, 1, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0], [10, 8, 8, 8, 12, 25, 0, 0, 10, 15, 33, 624, 4, 8, 4, 11])
([-1, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0], [20, 26, 4, 14, 6, 3, 0, 0, 3, 99, 2, 0, 12, 2, 2, 2])
([1, -1, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 2, 2, 293, 1, 1, 0, 0, 1, 3, 1, 0, 1, 1, 1, 1])
([-1, -1, 0, 0, 1, 0, 0, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 1, 11, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1])
([1, -1, 0, 0, 1, 0, -1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 2, 2, 0, 3, 0, 0, 0, 14, 1, 1, 0, 1, 1, 2, 1])
([-1, -1, 0, 0, 1, 0, -1, 1, -1, 1, 0, 0, 1, 0, 0, 0, 0], [0, 3, 3, 0, 2, 0, 0, 0, 0, 2, 2, 0, 4, 2, 6, 6])
([1, -1, 0, 0, 1, 0, -1, 1, -1, 1, 0, 0, 1, 0, 0, 0, -1], [0, 12, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0])
([-1, -1, 0, 0, 1, 0, -1, 1, -1, 1, 0, 0, 1, 1, 0, 0, -1], [0, 5, 3, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 1, 0])
([1, -1, 0, -1, 1, 0, -1, 1, -1, 1, 0, 0, 1, 1, 0, 0, -1], [0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0])
([-1, -1, 0, -1, 1, 0, -1, 1, -1, 1, 0, 0, 1, 1, 1, 0, -1], [0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0])
([1, -1, 0, -1, 1, 0, -1, 1, -1, 1, 0, 0, 1, 1, 1, -1, -1], [0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0])
([-1, -1, 1, -1, 1, 0, -1, 1, -1, 1, 0, 0, 1, 1, 1, -1, -1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0])
([1, -1, 1, -1, 1, -1, -1, 1, -1, 1, 0, 0, 1, 1, 1, -1, -1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 15, 8, 27, 6, 33, 124, 33, 13, 361, 8, 13, 611, 13, 15, 4])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 4, 22, 24, 10, 26, 101, 69, 26, 10, 48, 382, 0, 133, 4, 12])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0], [8, 4, 6, 4, 3, 3, 35, 6, 4, 29, 526, 2, 0, 0, 2, 6])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, 0, 0], [14, 16, 47, 69, 30, 41, 33, 28, 14, 12, 0, 73, 0, 0, 33, 39])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, -1, 0], [3, 3, 2, 200, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, -1, -1, 0], [13, 13, 25, 0, 11, 38, 24, 19, 24, 11, 0, 11, 0, 0, 0, 11])
([1, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 1, 0, 1, -1, -1, 0], [1, 1, 61, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1])
([-1, 0, 0, 1, 1, 0, 0, 0, 0, -1, 0, 1, 0, 1, -1, -1, 0], [17, 15, 0, 0, 30, 19, 9, 20, 0, 9, 0, 22, 0, 0, 0, 36])
([1, 0, 0, 1, 1, -1, 0, 0, 0, -1, 0, 1, 0, 1, -1, -1, 0], [1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 26, 0, 0, 0, 1])
([-1, 0, 0, 1, 1, -1, 0, 0, 0, -1, 0, 1, 1, 1, -1, -1, 0], [3, 4, 0, 0, 0, 14, 2, 2, 0, 6, 0, 0, 0, 0, 0, 2])
([1, 0, -1, 1, 1, -1, 0, 0, 0, -1, 0, 1, 1, 1, -1, -1, 0], [14, 0, 0, 0, 0, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 1])
([-1, 1, -1, 1, 1, -1, 0, 0, 0, -1, 0, 1, 1, 1, -1, -1, 0], [0, 0, 0, 0, 0, 3, 6, 10, 0, 2, 0, 0, 0, 0, 0, 2])
([1, 1, -1, 1, 1, -1, 0, -1, 0, -1, 0, 1, 1, 1, -1, -1, 0], [0, 0, 0, 0, 0, 1, 0, 7, 0, 1, 0, 0, 0, 0, 0, 1])
([-1, 1, -1, 1, 1, -1, 0, -1, 1, -1, 0, 1, 1, 1, -1, -1, 0], [0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2])
([1, 1, -1, 1, 1, -1, 0, -1, 1, -1, 0, 1, 1, 1, -1, -1, -1], [0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0])
([-1, 1, -1, 1, 1, -1, 1, -1, 1, -1, 0, 1, 1, 1, -1, -1, -1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 11, 195, 5, 2, 3, 21, 2, 9, 2, 2, 2, 2, 15, 3])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 12, 10, 0, 3, 3, 4, 3, 3, 20, 4, 4, 183, 4, 3, 12])
([1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0], [6, 6, 23, 0, 13, 11, 7, 9, 7, 0, 4, 53, 7, 13, 4, 11])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0], [1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 16, 0, 1, 1, 1, 1])
([1, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 0], [17, 11, 13, 0, 48, 15, 7, 13, 0, 0, 22, 0, 22, 22, 11, 9])
([-1, 0, 0, 1, 1, 0, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 0], [1, 1, 0, 0, 88, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1])
([1, 0, 0, 1, 1, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, 0, 0], [5, 5, 0, 0, 0, 5, 5, 5, 0, 0, 7, 0, 12, 34, 8, 8])
([-1, 0, 0, 1, 1, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, 1, 0], [57, 1, 0, 0, 0, 5, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1])
([1, -1, 0, 1, 1, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, 1, 0], [0, 5, 0, 0, 0, 8, 7, 10, 0, 0, 5, 0, 14, 5, 0, 5])
([-1, -1, 0, 1, 1, -1, 0, 0, 0, -1, -1, 0, 1, 0, 0, 1, 1], [0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 86, 1, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [31, 7, 45, 199, 62, 7, 23, 35, 132, 15, 49, 23, 62, 228, 66, 21])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [3, 2, 2, 2, 2, 3, 5, 2, 2, 3, 2, 8, 473, 1, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0], [15, 9, 15, 9, 11, 6, 57, 9, 13, 9, 25, 17, 0, 9, 0, 6])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0], [7, 8, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1])
([1, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0], [7, 11, 6, 0, 13, 0, 9, 7, 16, 11, 5, 5, 0, 7, 0, 7])
([-1, 0, 0, 0, 1, 0, -1, 0, 0, 1, 0, 0, 0, -1, 0, 1, 0], [1, 1, 1, 0, 1, 0, 1, 1, 0, 64, 1, 1, 0, 1, 0, 1])
([1, 0, 0, 0, 1, 0, -1, 0, 0, 1, -1, 0, 0, -1, 0, 1, 0], [2, 2, 2, 0, 2, 0, 27, 1, 0, 0, 1, 1, 0, 2, 0, 1])
([-1, 0, 0, 0, 1, 0, -1, 1, 0, 1, -1, 0, 0, -1, 0, 1, 0], [16, 22, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2])
([1, -1, 0, 0, 1, 0, -1, 1, 0, 1, -1, 0, 0, -1, 0, 1, 0], [0, 2, 3, 0, 27, 0, 0, 14, 0, 0, 2, 14, 0, 2, 0, 2])
([-1, -1, 0, 0, 1, 1, -1, 1, 0, 1, -1, 0, 0, -1, 0, 1, 0], [0, 15, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 2, 0, 2])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 99, 231, 15, 9, 3, 3, 9, 2, 2, 2, 3, 2, 7, 3])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 9, 9, 14, 5, 7, 0, 14, 3, 16, 16, 9, 569, 12, 28, 7])
([1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, 0], [15, 37, 67, 5, 7, 326, 0, 7, 13, 21, 37, 23, 0, 9, 128, 5])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 1, 0, 0], [7, 2, 3, 3, 40, 1, 0, 1, 1, 1, 2, 1, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0], [36, 20, 22, 32, 67, 48, 0, 28, 123, 10, 0, 51, 0, 0, 61, 12])
([-1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0], [2, 2, 0, 21, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1])
([1, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0], [3, 4, 0, 0, 3, 3, 0, 3, 3, 3, 0, 2, 0, 0, 2, 2])
