([-1, 0, 1, 1, -1, -1, 0, 0, 1, 0], [4, 0, 0, 0, 0, 4, 6, 0, 4])
([1, -1, 1, 1, -1, -1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 2, 4, 0, 3])
([-1, -1, 1, 1, -1, -1, 0, 0, 1, 1], [0, 0, 0, 0, 0, 3, 3, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 2, 14, 2, 32, 1, 1, 1, 2])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 3, 0, 3, 3, 3, 26, 2, 2])
([1, 0, 0, 1, 0, 0, -1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 36, 1, 1])
([-1, 0, 0, 1, 0, 0, -1, 1, 0, 0], [5, 5, 0, 5, 7, 0, 0, 6, 5])
([1, -1, 0, 1, 0, 0, -1, 1, 0, 0], [0, 1, 0, 1, 18, 0, 0, 1, 1])
([-1, -1, 0, 1, 1, 0, -1, 1, 0, 0], [0, 3, 0, 0, 2, 0, 0, 2, 2])
([1, -1, 0, 1, 1, 0, -1, 1, -1, 0], [0, 6, 0, 0, 1, 0, 0, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 11, 5, 5, 2, 2, 89, 2])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 3, 0, 4, 2, 2, 8, 2, 2])
([1, 0, 0, 1, 0, 0, 0, 0, 0, -1], [8, 1, 0, 3, 1, 1, 1, 1, 0])
([-1, 0, 0, 1, 1, 0, 0, 0, 0, -1], [3, 3, 0, 0, 4, 2, 4, 2, 0])
([1, 0, 0, 1, 1, -1, 0, 0, 0, -1], [1, 16, 0, 0, 0, 1, 1, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [16, 7, 54, 1, 1, 1, 1, 1, 2])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 7, 0, 9, 11, 11, 5, 9, 5])
([1, 0, -1, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 2, 1, 1, 1, 1, 2])
([-1, 0, -1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 1, 1])
([1, 0, -1, 1, 1, 0, 0, 0, 0, -1], [1, 0, 0, 0, 1, 1, 3, 1, 0])
([-1, 0, -1, 1, 1, 0, 0, 1, 0, -1], [1, 0, 0, 0, 1, 1, 0, 1, 0])
([1, 0, -1, 1, 1, 0, 0, 1, -1, -1], [2, 0, 0, 0, 2, 1, 0, 0, 0])
([-1, 1, -1, 1, 1, 0, 0, 1, -1, -1], [0, 0, 0, 0, 1, 1, 0, 0, 0])
([1, 1, -1, 1, 1, 0, -1, 1, -1, -1], [0, 0, 0, 0, 1, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 35, 1, 1, 1, 2, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 4, 0, 3, 1, 1, 1, 1, 1])
([1, 0, -1, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 2, 1, 1, 1, 1, 1])
([-1, 0, -1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 1, 1])
([1, 0, -1, 1, 1, 0, 0, 0, 0, -1], [2, 0, 0, 0, 1, 2, 1, 1, 0])
([-1, 0, -1, 1, 1, 0, 1, 0, 0, -1], [1, 0, 0, 0, 1, 0, 1, 1, 0])
([1, 0, -1, 1, 1, -1, 1, 0, 0, -1], [3, 0, 0, 0, 0, 0, 1, 1, 0])
([-1, 1, -1, 1, 1, -1, 1, 0, 0, -1], [0, 0, 0, 0, 0, 0, 1, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [52, 1, 1, 1, 1, 1, 1, 1, 3])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 7, 7, 2, 2, 2, 2, 11, 2])
([1, 1, 0, 0, 0, 0, -1, 0, 0, 0], [0, 2, 3, 2, 2, 0, 34, 1, 1])
([-1, 1, 0, 0, 0, 0, -1, 1, 0, 0], [0, 8, 11, 6, 10, 0, 0, 7, 6])
([1, 1, 0, 0, 0, -1, -1, 1, 0, 0], [0, 1, 1, 1, 0, 0, 0, 13, 1])
([-1, 1, 0, 0, 0, -1, -1, 1, 1, 0], [0, 3, 5, 2, 0, 0, 0, 0, 2])
([1, 1, 0, 0, -1, -1, -1, 1, 1, 0], [0, 6, 1, 0, 0, 0, 0, 0, 1])
([-1, 1, 1, 0, -1, -1, -1, 1, 1, 0], [0, 0, 3, 0, 0, 0, 0, 0, 2])
([1, 1, 1, 0, -1, -1, -1, 1, 1, -1], [0, 0, 3, 0, 0, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 29, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [3, 3, 3, 12, 0, 6, 6, 2, 2])
([1, 0, 0, 0, 0, 1, -1, 0, 0, 0], [1, 1, 1, 1, 0, 0, 49, 1, 1])
([-1, 0, 0, 0, 1, 1, -1, 0, 0, 0], [4, 6, 9, 0, 0, 0, 7, 9, 4])
([1, 0, 0, 0, 1, 1, -1, 0, -1, 0], [1, 1, 12, 0, 0, 0, 1, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 2, 37, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 8, 23, 0, 10, 4, 4, 6, 10])
([1, 0, 0, 0, 1, -1, 0, 0, 0, 0], [3, 24, 1, 0, 0, 1, 1, 1, 1])
([-1, 0, 1, 0, 1, -1, 0, 0, 0, 0], [3, 0, 7, 0, 0, 2, 1, 1, 1])
([1, -1, 1, 0, 1, -1, 0, 0, 0, 0], [0, 0, 18, 0, 0, 1, 1, 3, 1])
([-1, -1, 1, 0, 1, -1, 0, 0, 1, 0], [0, 0, 3, 0, 0, 3, 3, 0, 5])
([1, -1, 1, 0, 1, -1, 0, 0, 1, -1], [0, 0, 4, 0, 0, 1, 2, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 22, 1, 1, 1, 11, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 7, 0, 5, 7, 5, 7, 5, 7])
([1, -1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 45, 0, 1, 3, 1, 1, 1, 1])
([-1, -1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 17, 16, 14, 14, 16, 14])
([1, -1, 1, 1, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 7, 1, 1])
([-1, -1, 1, 1, -1, 0, 0, 1, 0, 0], [0, 0, 0, 0, 4, 4, 0, 6, 4])
([1, -1, 1, 1, -1, 0, 0, 1, 0, -1], [0, 0, 0, 0, 1, 1, 0, 5, 0])
([-1, -1, 1, 1, -1, 0, 0, 1, 1, -1], [0, 0, 0, 0, 3, 2, 0, 0, 0])
([1, -1, 1, 1, -1, -1, 0, 1, 1, -1], [0, 0, 0, 0, 0, 3, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 23, 3, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [2, 2, 2, 5, 0, 2, 5, 1, 1])
([1, 0, 0, 0, 0, 1, 0, -1, 0, 0], [3, 2, 3, 37, 0, 1, 0, 1, 1])
([-1, 0, 0, 0, 1, 1, 0, -1, 0, 0], [3, 3, 2, 0, 0, 4, 0, 2, 2])
([1, 0, 0, 0, 1, 1, -1, -1, 0, 0], [2, 2, 11, 0, 0, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [11, 2, 2, 5, 69, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 6, 6, 15, 0, 6, 6, 6, 5])
([1, 0, 0, 0, -1, 1, 0, 0, 0, 0], [3, 2, 32, 0, 0, 1, 1, 1, 2])
([-1, 0, 0, 1, -1, 1, 0, 0, 0, 0], [4, 4, 0, 0, 0, 4, 17, 2, 2])
([1, 0, 0, 1, -1, 1, 0, -1, 0, 0], [2, 13, 0, 0, 0, 2, 0, 2, 2])
([-1, 0, 1, 1, -1, 1, 0, -1, 0, 0], [8, 0, 0, 0, 0, 2, 0, 2, 2])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 52, 1, 1, 1])
([-1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 2, 2, 9, 0, 2, 4, 5])
([1, 0, 0, 0, -1, 0, 1, 0, 0, 0], [2, 2, 9, 0, 1, 0, 1, 1, 1])
([-1, 0, 0, 0, -1, 0, 1, 0, 1, 0], [8, 3, 4, 0, 4, 0, 17, 0, 6])
([1, 0, 0, 0, -1, 0, 1, 0, 1, -1], [1, 1, 8, 0, 1, 0, 1, 0, 0])
([-1, 0, 0, 1, -1, 0, 1, 0, 1, -1], [4, 3, 0, 0, 2, 0, 2, 0, 0])
([1, -1, 0, 1, -1, 0, 1, 0, 1, -1], [0, 1, 0, 0, 1, 0, 6, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 19, 1, 1, 2, 1, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [5, 6, 5, 5, 5, 5, 0, 8, 4])
([1, 0, 0, 0, -1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 1, 7, 0, 1, 1])
([-1, 0, 0, 0, -1, 0, 1, 1, 0, 0], [4, 4, 4, 0, 4, 0, 0, 9, 3])
([1, 0, 0, 0, -1, 0, 1, 1, 0, -1], [1, 1, 9, 0, 1, 0, 0, 1, 0])
([-1, 0, 0, 1, -1, 0, 1, 1, 0, -1], [3, 3, 0, 0, 2, 0, 0, 2, 0])
([1, 0, -1, 1, -1, 0, 1, 1, 0, -1], [1, 0, 0, 0, 3, 0, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 7, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 7, 15, 0, 13, 7, 9, 11, 4])
([1, 0, 0, -1, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 26, 1, 1, 1, 1])
([-1, 0, 0, -1, 1, 1, 0, 0, 0, 0], [5, 3, 0, 0, 0, 8, 3, 3, 3])
([1, 0, 0, -1, 1, 1, -1, 0, 0, 0], [1, 1, 0, 0, 0, 0, 1, 1, 9])
([-1, 0, 0, -1, 1, 1, -1, 0, 0, 1], [2, 2, 0, 0, 0, 0, 2, 7, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 55, 1, 1])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 21, 5, 9, 21, 62, 7, 7])
([1, 1, 0, 0, 0, 0, 0, -1, 0, 0], [0, 3, 3, 3, 1, 1, 0, 1, 1])
([-1, 1, 0, 0, 1, 0, 0, -1, 0, 0], [0, 3, 1, 0, 1, 1, 0, 1, 1])
([1, 1, 0, 0, 1, -1, 0, -1, 0, 0], [0, 3, 2, 0, 0, 2, 0, 2, 2])
([-1, 1, 0, 0, 1, -1, 1, -1, 0, 0], [0, 2, 3, 0, 0, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 5, 2, 5, 37, 3, 1, 1])
([-1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 4, 7, 2, 9, 0, 5, 5, 2])
([1, 0, 0, 0, 0, 0, 1, 0, -1, 0], [2, 19, 1, 1, 1, 0, 3, 0, 1])
([-1, 0, 1, 0, 0, 0, 1, 0, -1, 0], [2, 0, 5, 1, 1, 0, 2, 0, 1])
([1, 0, 1, 0, 0, 0, 1, 0, -1, -1], [1, 0, 1, 12, 1, 0, 1, 0, 0])
([-1, 0, 1, 0, 1, 0, 1, 0, -1, -1], [4, 0, 3, 0, 3, 0, 3, 0, 0])
([1, -1, 1, 0, 1, 0, 1, 0, -1, -1], [0, 0, 1, 0, 1, 0, 4, 0, 0])
([-1, -1, 1, 0, 1, 0, 1, 1, -1, -1], [0, 0, 2, 0, 2, 0, 0, 0, 0])
([1, -1, 1, -1, 1, 0, 1, 1, -1, -1], [0, 0, 0, 0, 1, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 5, 36, 1, 1, 1, 1, 1, 3])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 5, 0, 5, 8, 5, 8, 6, 4])
([1, 0, 0, 1, -1, 0, 0, 0, 0, 0], [3, 2, 0, 0, 3, 2, 9, 1, 1])
([-1, 0, 0, 1, -1, 0, 0, 1, 0, 0], [4, 4, 0, 0, 5, 3, 0, 3, 3])
([1, -1, 0, 1, -1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 7, 1, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 5, 1, 1, 1, 2, 1, 1])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 8, 3, 4, 3, 22, 22, 2])
([1, 1, 0, 0, -1, 0, 0, 0, 0, 0], [0, 2, 2, 0, 2, 2, 8, 1, 1])
([-1, 1, 0, 0, -1, 0, 0, 1, 0, 0], [0, 4, 6, 0, 6, 4, 0, 10, 4])
([1, 1, 0, -1, -1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 1, 7, 0, 1, 1])
([-1, 1, 0, -1, -1, 0, 1, 1, 0, 0], [0, 3, 0, 0, 2, 0, 0, 2, 2])
([1, 1, -1, -1, -1, 0, 1, 1, 0, 0], [0, 0, 0, 0, 3, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 11, 2, 5, 2, 10, 2, 52, 1])
([-1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 0, 6, 8, 10, 6, 8, 8, 4])
([1, 0, 1, 0, 0, 0, -1, 0, 0, 0], [3, 0, 42, 1, 1, 0, 2, 1, 1])
([-1, 0, 1, 1, 0, 0, -1, 0, 0, 0], [8, 0, 0, 8, 8, 0, 9, 7, 7])
([1, 0, 1, 1, 0, 0, -1, -1, 0, 0], [15, 0, 0, 1, 1, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 16, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 6, 0, 6, 6, 4, 4, 12, 4])
([1, 0, 0, 1, 0, -1, 0, 0, 0, 0], [1, 38, 0, 1, 0, 1, 1, 1, 1])
([-1, 0, 1, 1, 0, -1, 0, 0, 0, 0], [16, 0, 0, 16, 0, 16, 15, 15, 15])
([1, 0, 1, 1, 0, -1, 0, 0, -1, 0], [1, 0, 0, 1, 0, 1, 1, 0, 12])
([-1, 0, 1, 1, 0, -1, 0, 0, -1, 1], [3, 0, 0, 3, 0, 3, 2, 0, 0])
([1, -1, 1, 1, 0, -1, 0, 0, -1, 1], [0, 0, 0, 4, 0, 3, 1, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 15, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 5, 0, 1, 1, 1, 1, 1, 1])
([1, 0, -1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 3, 1, 1, 1, 1, 1])
([-1, 0, -1, 1, 1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 1, 1, 1, 1, 1])
([1, 0, -1, 1, 1, 0, 0, 0, 0, -1], [1, 0, 0, 0, 1, 3, 1, 1, 0])
([-1, 0, -1, 1, 1, 0, 1, 0, 0, -1], [1, 0, 0, 0, 1, 0, 1, 1, 0])
([1, 0, -1, 1, 1, 0, 1, 0, -1, -1], [1, 0, 0, 0, 3, 0, 1, 0, 0])
([-1, 1, -1, 1, 1, 0, 1, 0, -1, -1], [0, 0, 0, 0, 1, 0, 1, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 13, 1, 2, 1, 1, 1, 1, 1])
([-1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 9, 5, 9, 5, 9, 11, 5])
([1, 0, 1, 0, 0, -1, 0, 0, 0, 0], [1, 0, 86, 1, 0, 1, 1, 1, 1])
([-1, 0, 1, 1, 0, -1, 0, 0, 0, 0], [9, 0, 0, 8, 0, 8, 10, 8, 8])
([1, 0, 1, 1, 0, -1, 0, 0, 0, -1], [1, 0, 0, 15, 0, 1, 1, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 3, 2, 45, 1, 1, 18, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 3, 3, 5, 0, 5, 8, 7, 5])
([1, -1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 36, 1, 1, 0, 1, 1, 1, 1])
([-1, -1, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 7, 3, 0, 10, 6, 6, 3])
([1, -1, 1, 0, 0, 1, -1, 0, 0, 0], [0, 0, 17, 1, 0, 0, 3, 1, 1])
([-1, -1, 1, 1, 0, 1, -1, 0, 0, 0], [0, 0, 0, 6, 0, 0, 5, 4, 4])
([1, -1, 1, 1, 0, 1, -1, 0, -1, 0], [0, 0, 0, 1, 0, 0, 5, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 22, 1, 1, 2, 1, 1, 1, 1])
([-1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 8, 4, 7, 7, 7, 6, 6])
([1, 0, 1, 0, 0, -1, 0, 0, 0, 0], [3, 0, 3, 5, 0, 7, 2, 2, 31])
([-1, 0, 1, 1, 0, -1, 0, 0, 0, 0], [8, 0, 0, 8, 0, 8, 8, 8, 8])
([1, 0, 1, 1, 0, -1, 0, -1, 0, 0], [1, 0, 0, 17, 0, 1, 0, 1, 1])
([-1, 0, 1, 1, 0, -1, 0, -1, 1, 0], [6, 0, 0, 4, 0, 4, 0, 0, 4])
([1, 0, 1, 1, 0, -1, 0, -1, 1, -1], [1, 0, 0, 1, 0, 5, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 2, 2, 10, 2, 2, 2, 2, 52])
([-1, 0, 0, 0, 0, 0, 0, 0, 0, 1], [6, 21, 18, 6, 12, 19, 10, 18, 0])
([1, 0, 0, -1, 0, 0, 0, 0, 0, 1], [1, 1, 0, 1, 38, 1, 1, 1, 0])
([-1, 0, 0, -1, 0, 1, 0, 0, 0, 1], [3, 9, 0, 3, 0, 3, 13, 3, 0])
([1, 0, -1, -1, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0, 8, 1, 1, 0])
([-1, 0, -1, -1, 0, 1, 1, 0, 0, 1], [3, 0, 0, 3, 0, 0, 2, 2, 0])
([1, 0, -1, -1, -1, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 3, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 23, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [10, 10, 0, 8, 8, 8, 14, 10, 8])
([1, 0, 0, 1, 0, 0, 0, 0, -1, 0], [24, 1, 0, 2, 1, 1, 1, 0, 1])
([-1, 0, 0, 1, 1, 0, 0, 0, -1, 0], [3, 3, 0, 0, 2, 2, 2, 0, 2])
([1, 0, 0, 1, 1, 0, 0, -1, -1, 0], [2, 17, 0, 0, 1, 1, 0, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 25, 1, 1])
([-1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 2, 3, 6, 0, 1, 1, 1])
([1, 0, 0, 0, 0, -1, 1, 0, 0, 0], [1, 1, 1, 1, 0, 0, 3, 1, 1])
([-1, 0, 0, 0, 0, -1, 1, 1, 0, 0], [1, 1, 1, 1, 0, 0, 0, 1, 1])
([1, 0, 0, 0, -1, -1, 1, 1, 0, 0], [1, 3, 1, 0, 0, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 43, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 2, 2, 2, 0, 2, 6, 5, 2])
([1, 0, 0, 0, 0, 1, 0, -1, 0, 0], [3, 2, 3, 19, 0, 1, 0, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, -1, 0, 1], [11, 11, 7, 5, 0, 5, 0, 7, 0])
([1, 0, -1, 0, 0, 1, 0, -1, 0, 1], [2, 0, 2, 7, 0, 1, 0, 1, 0])
([-1, 1, -1, 0, 0, 1, 0, -1, 0, 1], [0, 0, 5, 1, 0, 1, 0, 1, 0])
([1, 1, -1, -1, 0, 1, 0, -1, 0, 1], [0, 0, 0, 3, 0, 3, 0, 1, 0])
([-1, 1, -1, -1, 1, 1, 0, -1, 0, 1], [0, 0, 0, 0, 0, 2, 0, 2, 0])
([1, 1, -1, -1, 1, 1, 0, -1, -1, 1], [0, 0, 0, 0, 0, 1, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 3, 2, 2, 2, 80, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [14, 9, 11, 13, 13, 9, 0, 28, 9])
([1, 0, 0, 0, 0, 0, -1, 1, 0, 0], [2, 2, 29, 1, 3, 0, 0, 1, 1])
([-1, 0, 0, 1, 0, 0, -1, 1, 0, 0], [5, 5, 0, 5, 7, 0, 0, 5, 5])
([1, 0, 0, 1, -1, 0, -1, 1, 0, 0], [1, 1, 0, 0, 12, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 46, 1, 1, 3, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 5, 0, 3, 7, 3, 7, 5, 3])
([1, 0, 0, 1, 0, 0, 0, -1, 0, 0], [1, 1, 0, 1, 35, 1, 0, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, -1, 0, 1], [8, 2, 0, 1, 1, 1, 0, 1, 0])
([1, -1, 0, 1, 0, 0, 0, -1, 0, 1], [0, 2, 0, 3, 14, 1, 0, 1, 0])
([-1, -1, 0, 1, 1, 0, 0, -1, 0, 1], [0, 4, 0, 0, 3, 3, 0, 3, 0])
([1, -1, -1, 1, 1, 0, 0, -1, 0, 1], [0, 0, 0, 0, 2, 2, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 27, 2, 1, 1, 1, 1, 1, 1])
([-1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 31, 16, 12, 12, 10, 12, 14])
([1, 0, 1, -1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 3, 6, 8, 2, 2, 4])
([-1, 0, 1, -1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 8, 1, 1, 1, 1, 0])
([1, 0, 1, -1, 0, 0, 0, -1, 0, 1], [3, 0, 0, 2, 3, 1, 0, 1, 0])
([-1, 0, 1, -1, 1, 0, 0, -1, 0, 1], [1, 0, 0, 0, 1, 3, 0, 1, 0])
([1, 0, 1, -1, 1, 0, -1, -1, 0, 1], [1, 0, 0, 0, 1, 0, 0, 1, 0])
([-1, 1, 1, -1, 1, 0, -1, -1, 0, 1], [0, 0, 0, 0, 1, 0, 0, 3, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 12, 3, 2, 5, 69, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [7, 7, 14, 7, 3, 7, 3, 0, 3])
([1, -1, 0, 0, 0, 0, 0, 0, 1, 0], [0, 27, 1, 1, 1, 1, 1, 0, 1])
([-1, -1, 1, 0, 0, 0, 0, 0, 1, 0], [0, 0, 3, 9, 5, 3, 11, 0, 5])
([1, -1, 1, 0, 0, 0, 0, -1, 1, 0], [0, 0, 13, 2, 2, 2, 0, 0, 2])
([-1, -1, 1, 0, 1, 0, 0, -1, 1, 0], [0, 0, 3, 0, 1, 1, 0, 0, 1])
([1, -1, 1, -1, 1, 0, 0, -1, 1, 0], [0, 0, 0, 0, 1, 1, 0, 0, 1])
([-1, -1, 1, -1, 1, 0, 1, -1, 1, 0], [0, 0, 0, 0, 3, 0, 0, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 5, 14, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 3, 0, 3, 3, 3, 5, 3, 3])
([1, -1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 1, 1, 1, 37, 1])
([-1, -1, 0, 1, 0, 0, 0, 0, 1, 0], [0, 5, 0, 3, 5, 3, 20, 0, 3])
([1, -1, 0, 1, 0, 0, 0, 0, 1, -1], [0, 1, 0, 1, 18, 1, 1, 0, 0])
([-1, -1, 0, 1, 0, 1, 0, 0, 1, -1], [0, 2, 0, 2, 0, 2, 6, 0, 0])
([1, -1, 0, 1, 0, 1, -1, 0, 1, -1], [0, 1, 0, 5, 0, 0, 1, 0, 0])
