([1, -1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 18, 1, 0, 1, 1, 1, 2, 1])
([-1, -1, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 8, 0, 6, 6, 7, 6, 7])
([1, -1, 1, 0, 1, 0, 0, 0, 0, -1], [0, 0, 1, 0, 14, 1, 1, 1, 0])
([-1, -1, 1, 0, 1, 1, 0, 0, 0, -1], [0, 0, 4, 0, 0, 3, 3, 3, 0])
([1, -1, 1, 0, 1, 1, -1, 0, 0, -1], [0, 0, 1, 0, 0, 0, 5, 1, 0])
([-1, -1, 1, 0, 1, 1, -1, 1, 0, -1], [0, 0, 3, 0, 0, 0, 0, 2, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 24, 4, 2, 2, 2, 2, 23, 5])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 4, 4, 0, 7, 7, 11, 5, 3])
([1, 0, 0, 0, 1, 0, 0, -1, 0, 0], [4, 1, 1, 0, 1, 1, 0, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, -1, 1, 0], [3, 3, 2, 0, 1, 1, 0, 0, 1])
([1, -1, 0, 0, 1, 0, 0, -1, 1, 0], [0, 1, 1, 0, 18, 1, 0, 0, 1])
([-1, -1, 1, 0, 1, 0, 0, -1, 1, 0], [0, 0, 2, 0, 1, 1, 0, 0, 2])
([1, -1, 1, 0, 1, 0, 0, -1, 1, -1], [0, 0, 1, 0, 4, 1, 0, 0, 0])
([-1, -1, 1, 0, 1, 1, 0, -1, 1, -1], [0, 0, 2, 0, 0, 2, 0, 0, 0])
([1, -1, 1, -1, 1, 1, 0, -1, 1, -1], [0, 0, 0, 0, 0, 1, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 3, 30, 6, 5, 87, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [6, 6, 18, 8, 6, 6, 0, 6, 21])
([1, -1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 33, 1, 1, 1, 0, 1, 1])
([-1, -1, 0, 0, 0, 0, 1, 1, 0, 0], [0, 4, 4, 4, 4, 0, 0, 3, 3])
([1, -1, 0, 0, 0, -1, 1, 1, 0, 0], [0, 1, 1, 1, 0, 0, 0, 3, 1])
([-1, -1, 1, 0, 0, -1, 1, 1, 0, 0], [0, 0, 1, 1, 0, 0, 0, 1, 1])
([1, -1, 1, 0, -1, -1, 1, 1, 0, 0], [0, 0, 3, 0, 0, 0, 0, 1, 1])
([-1, -1, 1, 1, -1, -1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 62, 1, 1, 2, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 16, 0, 8, 4, 8, 4, 4, 6])
([1, -1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 39, 0, 1, 1, 1, 1, 1, 1])
([-1, -1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 14, 7, 7, 7, 8, 7])
([1, -1, 1, 1, 0, 0, 0, -1, 0, 0], [0, 0, 0, 17, 2, 1, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 26, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [10, 14, 6, 4, 6, 0, 46, 26, 4])
([1, 0, 0, 0, 0, 0, 1, -1, 0, 0], [13, 3, 3, 3, 28, 0, 0, 2, 3])
([-1, 1, 0, 0, 0, 0, 1, -1, 0, 0], [0, 10, 1, 1, 1, 0, 0, 9, 1])
([1, 1, -1, 0, 0, 0, 1, -1, 0, 0], [0, 0, 3, 3, 2, 0, 0, 4, 2])
([-1, 1, -1, 0, 0, 0, 1, -1, 0, 1], [0, 0, 1, 1, 5, 0, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 23, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [8, 8, 26, 8, 14, 8, 0, 8, 8])
([1, 0, 0, 0, -1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 10, 1, 0, 1, 1])
([-1, 1, 0, 0, -1, 0, 0, 1, 0, 0], [0, 7, 7, 0, 6, 8, 0, 8, 6])
([1, 1, 0, 0, -1, 0, 0, 1, 0, -1], [0, 1, 1, 0, 9, 1, 0, 1, 0])
([-1, 1, 0, 0, -1, 1, 0, 1, 0, -1], [0, 4, 4, 0, 0, 3, 0, 3, 0])
([1, 1, 0, 0, -1, 1, -1, 1, 0, -1], [0, 1, 6, 0, 0, 0, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 2, 38, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [6, 6, 25, 6, 6, 10, 12, 0, 6])
([1, 0, 0, 0, 0, 0, 0, 0, 1, -1], [2, 5, 2, 35, 1, 1, 1, 0, 0])
([-1, 0, 0, 0, 1, 0, 0, 0, 1, -1], [3, 3, 2, 0, 2, 2, 2, 0, 0])
([1, 0, 0, 0, 1, 0, -1, 0, 1, -1], [1, 1, 12, 0, 1, 0, 1, 0, 0])
([-1, 0, 0, 1, 1, 0, -1, 0, 1, -1], [4, 4, 0, 0, 3, 0, 3, 0, 0])
([1, -1, 0, 1, 1, 0, -1, 0, 1, -1], [0, 5, 0, 0, 1, 0, 1, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 1, 45, 1])
([-1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 3, 3, 9, 13, 5, 3, 0, 3])
([1, 0, 0, 0, 0, -1, 0, 0, 1, 0], [2, 5, 2, 17, 0, 1, 1, 0, 1])
([-1, 0, 0, 0, 0, -1, 1, 0, 1, 0], [3, 2, 2, 2, 0, 0, 6, 0, 2])
([1, -1, 0, 0, 0, -1, 1, 0, 1, 0], [0, 3, 8, 1, 0, 0, 1, 0, 1])
([-1, -1, 0, 1, 0, -1, 1, 0, 1, 0], [0, 3, 0, 3, 0, 0, 8, 0, 4])
([1, -1, -1, 1, 0, -1, 1, 0, 1, 0], [0, 0, 0, 1, 0, 0, 1, 0, 6])
([-1, -1, -1, 1, 0, -1, 1, 0, 1, 1], [0, 0, 0, 3, 0, 0, 3, 0, 0])
([1, -1, -1, 1, -1, -1, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 3, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 45, 1, 1])
([-1, 0, 0, 0, 0, 0, 0, 1, 0, 0], [11, 7, 20, 7, 11, 7, 0, 18, 7])
([1, 0, 0, 0, 0, 0, 0, 1, -1, 0], [2, 7, 5, 1, 1, 1, 0, 0, 1])
([-1, 0, 1, 0, 0, 0, 0, 1, -1, 0], [5, 0, 8, 1, 1, 1, 0, 0, 1])
([1, 0, 1, 0, 0, -1, 0, 1, -1, 0], [1, 0, 9, 1, 0, 1, 0, 0, 1])
([-1, 0, 1, 1, 0, -1, 0, 1, -1, 0], [3, 0, 0, 2, 0, 2, 0, 0, 2])
([1, 0, 1, 1, 0, -1, 0, 1, -1, -1], [6, 0, 0, 1, 0, 1, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 3, 7, 92, 1, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 5, 4, 0, 4, 5, 7, 3, 3])
([1, 0, 0, 0, 1, 0, -1, 0, 0, 0], [1, 1, 16, 0, 1, 0, 1, 1, 1])
([-1, 0, 0, 1, 1, 0, -1, 0, 0, 0], [3, 3, 0, 0, 2, 0, 2, 2, 2])
([1, 0, -1, 1, 1, 0, -1, 0, 0, 0], [1, 0, 0, 0, 1, 0, 1, 1, 3])
([-1, 0, -1, 1, 1, 0, -1, 1, 0, 0], [1, 0, 0, 0, 1, 0, 0, 1, 1])
([1, 0, -1, 1, 1, 0, -1, 1, 0, -1], [1, 0, 0, 0, 3, 0, 0, 1, 0])
([-1, 0, -1, 1, 1, 0, -1, 1, 1, -1], [1, 0, 0, 0, 1, 0, 0, 0, 0])
([1, -1, -1, 1, 1, 0, -1, 1, 1, -1], [0, 0, 0, 0, 3, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 12, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 9, 9, 0, 8, 5, 5, 10, 5])
([1, 0, 0, 0, 1, 0, -1, 0, 0, 0], [2, 14, 1, 0, 1, 0, 1, 1, 3])
([-1, 0, 1, 0, 1, 0, -1, 0, 0, 0], [5, 0, 5, 0, 8, 0, 4, 4, 4])
([1, 0, 1, 0, 1, -1, -1, 0, 0, 0], [1, 0, 19, 0, 0, 0, 1, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 28, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 6, 0, 6, 18, 8, 6, 6, 8])
([1, 0, 0, 1, 0, 0, 0, 0, 0, -1], [2, 59, 0, 1, 1, 1, 1, 1, 0])
([-1, 0, 1, 1, 0, 0, 0, 0, 0, -1], [12, 0, 0, 12, 12, 10, 10, 10, 0])
([1, 0, 1, 1, 0, 0, 0, -1, 0, -1], [17, 0, 0, 1, 1, 1, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 17, 1, 1, 1, 1, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 6, 0, 6, 6, 4, 8, 8, 6])
([1, 0, 0, 1, 0, 0, 0, -1, 0, 0], [2, 50, 0, 1, 2, 1, 0, 1, 1])
([-1, 0, 1, 1, 0, 0, 0, -1, 0, 0], [15, 0, 0, 15, 15, 15, 0, 14, 14])
([1, 0, 1, 1, 0, -1, 0, -1, 0, 0], [15, 0, 0, 1, 0, 1, 0, 1, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 13, 1, 1, 18, 1, 1, 1])
([-1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 9, 2, 17, 1, 1, 2, 1])
([1, 1, 0, 0, 0, -1, 0, 0, 0, 0], [0, 2, 11, 2, 0, 2, 2, 2, 2])
([-1, 1, 0, 0, 0, -1, 0, 1, 0, 0], [0, 3, 2, 1, 0, 1, 0, 1, 1])
([1, 1, -1, 0, 0, -1, 0, 1, 0, 0], [0, 0, 3, 1, 0, 1, 0, 1, 1])
([-1, 1, -1, 0, 0, -1, 0, 1, 1, 0], [0, 0, 3, 2, 0, 2, 0, 0, 2])
([1, 1, -1, 0, 0, -1, 0, 1, 1, -1], [0, 0, 1, 1, 0, 3, 0, 0, 0])
([-1, 1, -1, 0, 1, -1, 0, 1, 1, -1], [0, 0, 1, 0, 0, 3, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 3, 7, 83, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [7, 13, 15, 14, 0, 9, 13, 11, 7])
([1, 0, 0, 0, -1, 1, 0, 0, 0, 0], [3, 35, 1, 0, 0, 5, 1, 1, 1])
([-1, 0, 0, 0, -1, 1, 1, 0, 0, 0], [3, 3, 3, 0, 0, 0, 18, 3, 3])
([1, 0, 0, 0, -1, 1, 1, 0, -1, 0], [1, 1, 1, 0, 0, 0, 9, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 27, 3, 1, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 2, 10, 2, 2, 0, 2, 2, 2])
([1, 0, 0, -1, 0, 0, 1, 0, 0, 0], [1, 1, 0, 1, 1, 0, 12, 1, 1])
([-1, 0, 0, -1, 0, 0, 1, 1, 0, 0], [3, 3, 0, 3, 2, 0, 0, 2, 2])
([1, -1, 0, -1, 0, 0, 1, 1, 0, 0], [0, 1, 0, 1, 1, 0, 0, 9, 1])
([-1, -1, 0, -1, 0, 0, 1, 1, 0, 1], [0, 2, 0, 2, 4, 0, 0, 2, 0])
([1, -1, 0, -1, 0, -1, 1, 1, 0, 1], [0, 3, 0, 1, 0, 0, 0, 1, 0])
([-1, -1, 1, -1, 0, -1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0, 1, 0])
([1, -1, 1, -1, -1, -1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0, 3, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 52, 1, 1, 1, 1, 1, 1, 1])
([-1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 38, 3, 1, 1, 1, 1, 1])
([1, 0, 1, -1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 5, 11, 3, 8, 9, 1])
([-1, 1, 1, -1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 23, 1, 1, 1, 1])
([1, 1, 1, -1, 0, -1, 0, 0, 0, 0], [0, 0, 0, 4, 0, 4, 3, 3, 5])
([-1, 1, 1, -1, 1, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 1, 7, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 94, 1, 1, 1, 1])
([-1, 0, 0, 0, 0, 1, 0, 0, 0, 0], [10, 7, 10, 6, 0, 16, 12, 6, 8])
([1, 0, 0, 0, 0, 1, 0, 0, -1, 0], [1, 1, 1, 1, 0, 18, 1, 0, 1])
([-1, 0, 0, 0, 0, 1, 1, 0, -1, 0], [5, 5, 5, 11, 0, 0, 7, 0, 5])
([1, 0, 0, 0, -1, 1, 1, 0, -1, 0], [9, 1, 1, 0, 0, 0, 1, 0, 1])
([-1, 1, 0, 0, -1, 1, 1, 0, -1, 0], [0, 5, 5, 0, 0, 0, 5, 0, 4])
([1, 1, 0, -1, -1, 1, 1, 0, -1, 0], [0, 1, 0, 0, 0, 0, 3, 0, 1])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 5, 2, 2, 2, 35, 1, 1, 1])
([-1, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 3, 1, 0, 1, 2, 1, 1, 1])
([1, 0, -1, 0, 1, 0, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1, 1, 12, 1])
([-1, 0, -1, 0, 1, 0, 0, 0, 1, 0], [2, 0, 2, 0, 2, 2, 6, 0, 2])
([1, 0, -1, 0, 1, 0, 0, -1, 1, 0], [2, 0, 2, 0, 1, 1, 0, 0, 1])
([-1, 0, -1, 1, 1, 0, 0, -1, 1, 0], [1, 0, 0, 0, 1, 1, 0, 0, 1])
([1, -1, -1, 1, 1, 0, 0, -1, 1, 0], [0, 0, 0, 0, 3, 1, 0, 0, 1])
([-1, -1, -1, 1, 1, 0, 1, -1, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 1])
([1, -1, -1, 1, 1, 0, 1, -1, 1, -1], [0, 0, 0, 0, 3, 0, 0, 0, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 57, 1, 1, 1, 3, 1, 1])
([-1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 3, 0, 1, 1, 1, 1, 1, 1])
([1, 0, -1, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 3, 1, 1, 1, 1, 1])
([-1, 0, -1, 1, 0, 0, 0, 0, 0, 1], [2, 0, 0, 2, 2, 2, 4, 1, 0])
([1, -1, -1, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 2, 8, 1, 1, 1, 0])
([-1, -1, -1, 1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 3, 0, 2, 2, 2, 0])
([1, -1, -1, 1, 0, 1, 0, -1, 0, 1], [0, 0, 0, 3, 0, 1, 0, 1, 0])
([1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 5, 114, 3, 7, 3, 3])
